1;550;0;1377;0;8;0.14
1;550;0;1377;0;9;0.16
1;550;0;1377;0;10;0.17
1;550;0;1377;0;11;0.17
1;550;0;1377;0;12;0.16
1;550;0;1377;0;13;0.17
1;550;0;1377;0;14;0.17
1;550;0;1377;0;15;0.17
1;550;0;1218;0.212;1;0.36
1;550;0;1218;0.212;2;0.34
1;550;0;1218;0.212;3;0.32
1;550;0;1218;0.212;4;0.22
1;550;0;1218;0.212;5;0.3
1;550;0;1218;0.212;6;0.28
1;550;0;1218;0.212;7;0.31
1;550;0;1218;0.212;8;0.4
1;550;0;1218;0.212;9;0.36
1;550;0;1218;0.212;10;0.33
1;550;0;1218;0.212;11;0.36
1;550;0;1218;0.212;12;0.41
1;550;0;1218;0.212;13;0.36
1;550;0;1218;0.212;14;0.37
1;550;0;1218;0.212;15;0.33
1;550;0;1057;0.426;1;0.39
1;550;0;1057;0.426;2;0.32
1;550;0;1057;0.426;3;0.3
1;550;0;1057;0.426;4;0.27
1;550;0;1057;0.426;5;0.22
1;550;0;1057;0.426;6;0.21
1;550;0;1057;0.426;7;0.22
1;550;0;1057;0.426;8;0.2
1;550;0;1057;0.426;9;0.2
1;550;0;1057;0.426;10;0.18
1;550;0;1057;0.426;11;0.24
1;550;0;1057;0.426;12;0.29
1;550;0;1057;0.426;13;0.18
1;550;0;1057;0.426;14;0.18
1;550;0;1057;0.426;15;0.16
1;365;0.212;1696;-0.426;1;0.2
1;365;0.212;1696;-0.426;2;0.2
1;365;0.212;1696;-0.426;3;0.23
1;365;0.212;1696;-0.426;4;0.32
1;365;0.212;1696;-0.426;5;0.41
1;365;0.212;1696;-0.426;6;0.49
1;365;0.212;1696;-0.426;7;0.54
1;365;0.212;1696;-0.426;8;0.56
1;365;0.212;1696;-0.426;9;0.6
1;365;0.212;1696;-0.426;10;0.6
1;365;0.212;1696;-0.426;11;0.63
1;365;0.212;1696;-0.426;12;0.64
1;365;0.212;1696;-0.426;13;0.64
1;365;0.212;1696;-0.426;14;0.6
1;365;0.212;1696;-0.426;15;0.5
1;365;0.212;1535;-0.212;1;0.16
1;365;0.212;1535;-0.212;2;0.15
1;365;0.212;1535;-0.212;3;0.16
1;365;0.212;1535;-0.212;4;0.23
1;365;0.212;1535;-0.212;5;0.27
1;365;0.212;1535;-0.212;6;0.28
1;365;0.212;1535;-0.212;7;0.26
1;365;0.212;1535;-0.212;8;0.25
1;365;0.212;1535;-0.212;9;0.18
1;365;0.212;1535;-0.212;10;0.15
1;365;0.212;1535;-0.212;11;0.13
1;365;0.212;1535;-0.212;12;0.15
1;365;0.212;1535;-0.212;13;0.13
1;365;0.212;1535;-0.212;14;0.19
1;365;0.212;1535;-0.212;15;0.24
1;365;0.212;1377;0;1;0.13
1;365;0.212;1377;0;2;0.12
1;365;0.212;1377;0;3;0.12
1;365;0.212;1377;0;4;0.13
1;365;0.212;1377;0;5;0.15
1;365;0.212;1377;0;6;0.17
1;365;0.212;1377;0;7;0.21
1;365;0.212;1377;0;8;0.24
1;365;0.212;1377;0;9;0.23
1;365;0.212;1377;0;10;0.27
1;365;0.212;1377;0;11;0.28
1;365;0.212;1377;0;12;0.35
1;365;0.212;1377;0;13;0.41
1;365;0.212;1377;0;14;0.51
1;365;0.212;1377;0;15;0.61
1;365;0.212;1218;0.212;1;0.69
1;365;0.212;1218;0.212;2;0.6
1;365;0.212;1218;0.212;3;0.51
1;365;0.212;1218;0.212;4;0.37
1;365;0.212;1218;0.212;5;0.21
1;365;0.212;1218;0.212;6;0.18
1;365;0.212;1218;0.212;7;0.19
1;365;0.212;1218;0.212;8;0.28
1;365;0.212;1218;0.212;9;0.28
1;365;0.212;1218;0.212;10;0.2
1;365;0.212;1218;0.212;11;0.17
1;365;0.212;1218;0.212;12;0.2
1;365;0.212;1218;0.212;13;0.17
1;365;0.212;1218;0.212;14;0.16
1;365;0.212;1218;0.212;15;0.15
1;365;0.212;1057;0.426;1;0.18
1;365;0.212;1057;0.426;2;0.18
1;365;0.212;1057;0.426;3;0.16
1;365;0.212;1057;0.426;4;0.13
1;365;0.212;1057;0.426;5;0.13
1;365;0.212;1057;0.426;6;0.13
1;365;0.212;1057;0.426;7;0.17
1;365;0.212;1057;0.426;8;0.13
1;365;0.212;1057;0.426;9;0.16
1;365;0.212;1057;0.426;10;0.17
1;365;0.212;1057;0.426;11;0.19
1;365;0.212;1057;0.426;12;0.32
1;365;0.212;1057;0.426;13;0.29
1;365;0.212;1057;0.426;14;0.25
1;365;0.212;1057;0.426;15;0.18
1;179;0.426;1696;-0.426;1;0.15
1;179;0.426;1696;-0.426;2;0.13
1;179;0.426;1696;-0.426;3;0.13
1;179;0.426;1696;-0.426;4;0.13
1;179;0.426;1696;-0.426;5;0.12
1;179;0.426;1696;-0.426;6;0.12
1;179;0.426;1696;-0.426;7;0.12
1;179;0.426;1696;-0.426;8;0.11
1;179;0.426;1696;-0.426;9;0.09
1;179;0.426;1696;-0.426;10;0.09
1;179;0.426;1696;-0.426;11;0.12
1;179;0.426;1696;-0.426;12;0.13
1;179;0.426;1696;-0.426;13;0.13
1;179;0.426;1696;-0.426;14;0.18
1;179;0.426;1696;-0.426;15;0.22
1;179;0.426;1535;-0.212;1;0.84
1;179;0.426;1535;-0.212;2;0.78
1;179;0.426;1535;-0.212;3;0.83
1;179;0.426;1535;-0.212;4;0.73
1;179;0.426;1535;-0.212;5;0.58
1;179;0.426;1535;-0.212;6;0.48
1;179;0.426;1535;-0.212;7;0.56
1;179;0.426;1535;-0.212;8;0.48
1;179;0.426;1535;-0.212;9;0.54
1;179;0.426;1535;-0.212;10;0.37
1;179;0.426;1535;-0.212;11;0.28
1;179;0.426;1535;-0.212;12;0.2
1;179;0.426;1535;-0.212;13;0.2
1;179;0.426;1535;-0.212;14;0.18
1;179;0.426;1535;-0.212;15;0.17
1;179;0.426;1377;0;1;0.24
1;179;0.426;1377;0;2;0.22
1;179;0.426;1377;0;3;0.2
1;179;0.426;1377;0;4;0.18
1;179;0.426;1377;0;5;0.16
1;179;0.426;1377;0;6;0.15
1;179;0.426;1377;0;7;0.15
1;179;0.426;1377;0;8;0.17
1;179;0.426;1377;0;9;0.19
1;179;0.426;1377;0;10;0.15
1;179;0.426;1377;0;11;0.13
1;179;0.426;1377;0;12;0.15
1;179;0.426;1377;0;13;0.18
1;179;0.426;1377;0;14;0.28
1;179;0.426;1377;0;15;0.41
1;179;0.426;1218;0.212;1;0.45
1;179;0.426;1218;0.212;2;0.4
1;179;0.426;1218;0.212;3;0.33
1;179;0.426;1218;0.212;4;0.28
1;179;0.426;1218;0.212;5;0.24
1;179;0.426;1218;0.212;6;0.18
1;179;0.426;1218;0.212;7;0.17
1;179;0.426;1218;0.212;8;0.21
1;179;0.426;1218;0.212;9;0.27
1;179;0.426;1218;0.212;10;0.44
1;179;0.426;1218;0.212;11;0.53
1;179;0.426;1218;0.212;12;0.58
1;179;0.426;1218;0.212;13;0.57
1;179;0.426;1218;0.212;14;0.61
1;179;0.426;1218;0.212;15;0.6
1;179;0.426;1057;0.426;1;0.33
1;179;0.426;1057;0.426;2;0.26
1;179;0.426;1057;0.426;3;0.18
1;179;0.426;1057;0.426;4;0.19
1;179;0.426;1057;0.426;5;0.2
1;179;0.426;1057;0.426;6;0.24
1;179;0.426;1057;0.426;7;0.24
1;179;0.426;1057;0.426;8;0.2
1;179;0.426;1057;0.426;9;0.16
1;179;0.426;1057;0.426;10;0.15
1;179;0.426;1057;0.426;11;0.15
1;179;0.426;1057;0.426;12;0.14
1;179;0.426;1057;0.426;13;0.32
1;179;0.426;1057;0.426;14;0.27
1;179;0.426;1057;0.426;15;0.22
2;920;-0.426;1640;-0.426;1;0.19
2;920;-0.426;1640;-0.426;2;0.18
2;920;-0.426;1640;-0.426;3;0.18
2;920;-0.426;1640;-0.426;4;0.19
2;920;-0.426;1640;-0.426;5;0.18
2;920;-0.426;1640;-0.426;6;0.16
2;920;-0.426;1640;-0.426;7;0.13
2;920;-0.426;1640;-0.426;8;0.13
2;920;-0.426;1640;-0.426;9;0.15
2;920;-0.426;1640;-0.426;10;0.15
2;920;-0.426;1640;-0.426;11;0.13
2;920;-0.426;1640;-0.426;12;0.13
2;920;-0.426;1640;-0.426;13;0.13
2;920;-0.426;1640;-0.426;14;0.16
2;920;-0.426;1640;-0.426;15;0.15
2;920;-0.426;1319;-0.212;1;0.13
2;920;-0.426;1319;-0.212;2;0.13
2;920;-0.426;1319;-0.212;3;0.13
2;920;-0.426;1319;-0.212;4;0.12
2;920;-0.426;1319;-0.212;5;0.12
2;920;-0.426;1319;-0.212;6;0.17
2;920;-0.426;1319;-0.212;7;0.15
2;920;-0.426;1319;-0.212;8;0.15
2;920;-0.426;1319;-0.212;9;0.13
2;920;-0.426;1319;-0.212;10;0.16
2;920;-0.426;1319;-0.212;11;0.21
2;920;-0.426;1319;-0.212;12;0.21
2;920;-0.426;1319;-0.212;13;0.18
2;920;-0.426;1319;-0.212;14;0.16
2;920;-0.426;1319;-0.212;15;0.15
2;920;-0.426;1002;0;1;0.2
2;920;-0.426;1002;0;2;0.17
2;920;-0.426;1002;0;3;0.15
2;920;-0.426;1002;0;4;0.13
2;920;-0.426;1002;0;5;0.18
2;920;-0.426;1002;0;6;0.16
2;920;-0.426;1002;0;7;0.15
2;920;-0.426;1002;0;8;0.19
2;920;-0.426;1002;0;9;0.22
2;920;-0.426;1002;0;10;0.22
2;920;-0.426;1002;0;11;0.23
2;920;-0.426;1002;0;12;0.25
2;920;-0.426;1002;0;13;0.25
2;920;-0.426;1002;0;14;0.24
2;920;-0.426;1002;0;15;0.22
2;920;-0.426;684;0.212;1;0.21
2;920;-0.426;684;0.212;2;0.23
2;920;-0.426;684;0.212;3;0.25
2;920;-0.426;684;0.212;4;0.22
2;920;-0.426;684;0.212;5;0.18
2;920;-0.426;684;0.212;6;0.2
2;920;-0.426;684;0.212;7;0.2
2;920;-0.426;684;0.212;8;0.22
2;920;-0.426;684;0.212;9;0.17
2;920;-0.426;684;0.212;10;0.16
2;920;-0.426;684;0.212;11;0.23
2;920;-0.426;684;0.212;12;0.32
2;920;-0.426;684;0.212;13;0.46
2;920;-0.426;684;0.212;14;0.48
2;920;-0.426;684;0.212;15;0.47
2;920;-0.426;363;0.426;1;0.18
2;920;-0.426;363;0.426;2;0.21
2;920;-0.426;363;0.426;3;0.25
2;920;-0.426;363;0.426;4;0.23
2;920;-0.426;363;0.426;5;0.28
2;920;-0.426;363;0.426;6;0.21
2;920;-0.426;363;0.426;7;0.15
2;920;-0.426;363;0.426;8;0.18
2;920;-0.426;363;0.426;9;0.2
2;920;-0.426;363;0.426;10;0.17
2;920;-0.426;363;0.426;11;0.15
2;920;-0.426;363;0.426;12;0.13
2;920;-0.426;363;0.426;13;0.15
2;920;-0.426;363;0.426;14;0.14
2;920;-0.426;363;0.426;15;0.16
2;734;-0.212;1640;-0.426;1;0.22
2;734;-0.212;1640;-0.426;2;0.23
2;734;-0.212;1640;-0.426;3;0.37
2;734;-0.212;1640;-0.426;4;0.42
2;734;-0.212;1640;-0.426;5;0.36
2;734;-0.212;1640;-0.426;6;0.27
2;734;-0.212;1640;-0.426;7;0.21
2;734;-0.212;1640;-0.426;8;0.19
2;734;-0.212;1640;-0.426;9;0.27
2;734;-0.212;1640;-0.426;10;0.31
2;734;-0.212;1640;-0.426;11;0.31
2;734;-0.212;1640;-0.426;12;0.18
2;734;-0.212;1640;-0.426;13;0.16
2;734;-0.212;1640;-0.426;14;0.15
2;734;-0.212;1640;-0.426;15;0.15
2;734;-0.212;1319;-0.212;1;0.18
2;734;-0.212;1319;-0.212;2;0.16
2;734;-0.212;1319;-0.212;3;0.13
2;734;-0.212;1319;-0.212;4;0.13
2;734;-0.212;1319;-0.212;5;0.13
2;734;-0.212;1319;-0.212;6;0.16
2;734;-0.212;1319;-0.212;7;0.13
2;734;-0.212;1319;-0.212;8;0.12
2;734;-0.212;1319;-0.212;9;0.13
2;734;-0.212;1319;-0.212;10;0.13
2;734;-0.212;1319;-0.212;11;0.14
2;734;-0.212;1319;-0.212;12;0.17
2;734;-0.212;1319;-0.212;13;0.15
2;734;-0.212;1319;-0.212;14;0.43
2;734;-0.212;1319;-0.212;15;0.42
2;734;-0.212;1002;0;1;0.22
2;734;-0.212;1002;0;2;0.22
2;734;-0.212;1002;0;3;0.22
2;734;-0.212;1002;0;4;0.22
2;734;-0.212;1002;0;5;0.22
2;734;-0.212;1002;0;6;0.17
2;734;-0.212;1002;0;7;0.17
2;734;-0.212;1002;0;8;0.2
2;734;-0.212;1002;0;9;0.21
2;734;-0.212;1002;0;10;0.16
2;734;-0.212;1002;0;11;0.19
2;734;-0.212;1002;0;12;0.17
2;734;-0.212;1002;0;13;0.15
2;734;-0.212;1002;0;14;0.13
2;734;-0.212;1002;0;15;0.16
2;734;-0.212;684;0.212;1;0.22
2;734;-0.212;684;0.212;2;0.2
2;734;-0.212;684;0.212;3;0.2
2;734;-0.212;684;0.212;4;0.22
2;734;-0.212;684;0.212;5;0.22
2;734;-0.212;684;0.212;6;0.23
2;734;-0.212;684;0.212;7;0.22
2;734;-0.212;684;0.212;8;0.27
2;734;-0.212;684;0.212;9;0.28
2;734;-0.212;684;0.212;10;0.25
2;734;-0.212;684;0.212;11;0.24
2;734;-0.212;684;0.212;12;0.2
2;734;-0.212;684;0.212;13;0.18
2;734;-0.212;684;0.212;14;0.16
2;734;-0.212;684;0.212;15;0.13
2;734;-0.212;363;0.426;1;0.78
2;734;-0.212;363;0.426;2;0.62
2;734;-0.212;363;0.426;3;0.44
2;734;-0.212;363;0.426;4;0.5
2;734;-0.212;363;0.426;5;0.63
2;734;-0.212;363;0.426;6;0.56
2;734;-0.212;363;0.426;7;0.56
2;734;-0.212;363;0.426;8;0.68
2;734;-0.212;363;0.426;9;0.57
2;734;-0.212;363;0.426;10;0.58
2;734;-0.212;363;0.426;11;0.51
2;734;-0.212;363;0.426;12;0.42
2;734;-0.212;363;0.426;13;0.28
2;734;-0.212;363;0.426;14;0.2
2;734;-0.212;363;0.426;15;0.18
2;550;0;1640;-0.426;1;0.17
2;550;0;1640;-0.426;2;0.17
2;550;0;1640;-0.426;3;0.15
2;550;0;1640;-0.426;4;0.13
2;550;0;1640;-0.426;5;0.13
2;550;0;1640;-0.426;6;0.13
2;550;0;1640;-0.426;7;0.13
2;550;0;1640;-0.426;8;0.12
2;550;0;1640;-0.426;9;0.13
2;550;0;1640;-0.426;10;0.13
2;550;0;1640;-0.426;11;0.13
2;550;0;1640;-0.426;12;0.12
2;550;0;1640;-0.426;13;0.13
2;550;0;1640;-0.426;14;0.12
2;550;0;1640;-0.426;15;0.11
2;550;0;1319;-0.212;1;0.12
2;550;0;1319;-0.212;2;0.12
2;550;0;1319;-0.212;3;0.11
2;550;0;1319;-0.212;4;0.11
2;550;0;1319;-0.212;5;0.13
2;550;0;1319;-0.212;6;0.12
2;550;0;1319;-0.212;7;0.09
2;550;0;1319;-0.212;8;0.08
2;550;0;1319;-0.212;9;0.11
2;550;0;1319;-0.212;10;0.08
2;550;0;1319;-0.212;11;0.09
2;550;0;1319;-0.212;12;0.09
2;550;0;1319;-0.212;13;0.07
2;550;0;1319;-0.212;14;0.05
2;550;0;1319;-0.212;15;0.05
2;550;0;1002;0;1;0.09
2;550;0;1002;0;2;0.07
2;550;0;1002;0;3;0.07
2;550;0;1002;0;4;0.07
2;550;0;1002;0;5;0.06
2;550;0;1002;0;6;0.05
2;550;0;1002;0;7;0.05
2;550;0;1002;0;8;0.06
2;550;0;1002;0;9;0.11
2;550;0;1002;0;10;0.13
2;550;0;1002;0;11;0.15
2;550;0;1002;0;12;0.15
2;550;0;1002;0;13;0.17
2;550;0;1002;0;14;0.21
2;550;0;1002;0;15;0.22
2;550;0;684;0.212;1;0.15
2;550;0;684;0.212;2;0.17
2;550;0;684;0.212;3;0.21
2;550;0;684;0.212;4;0.26
2;550;0;684;0.212;5;0.3
2;550;0;684;0.212;6;0.34
2;550;0;684;0.212;7;0.35
2;550;0;684;0.212;8;0.33
2;550;0;684;0.212;9;0.33
2;550;0;684;0.212;10;0.3
2;550;0;684;0.212;11;0.29
2;550;0;684;0.212;12;0.33
2;550;0;684;0.212;13;0.37
2;550;0;684;0.212;14;0.45
2;550;0;684;0.212;15;0.51
2;550;0;363;0.426;1;0.21
2;550;0;363;0.426;2;0.18
2;550;0;363;0.426;3;0.16
2;550;0;363;0.426;4;0.2
2;550;0;363;0.426;5;0.21
2;550;0;363;0.426;6;0.23
2;550;0;363;0.426;7;0.25
2;550;0;363;0.426;8;0.24
2;550;0;363;0.426;9;0.2
2;550;0;363;0.426;10;0.18
2;550;0;363;0.426;11;0.16
2;550;0;363;0.426;12;0.14
2;550;0;363;0.426;13;0.16
2;550;0;363;0.426;14;0.2
2;550;0;363;0.426;15;0.18
2;365;0.212;1640;-0.426;1;0.18
2;365;0.212;1640;-0.426;2;0.17
2;365;0.212;1640;-0.426;3;0.21
2;365;0.212;1640;-0.426;4;0.19
2;365;0.212;1640;-0.426;5;0.3
2;365;0.212;1640;-0.426;6;0.33
2;365;0.212;1640;-0.426;7;0.53
2;365;0.212;1640;-0.426;8;0.36
2;365;0.212;1640;-0.426;9;0.4
2;365;0.212;1640;-0.426;10;0.37
2;365;0.212;1640;-0.426;11;0.36
2;365;0.212;1640;-0.426;12;0.22
2;365;0.212;1640;-0.426;13;0.21
2;365;0.212;1640;-0.426;14;0.21
2;365;0.212;1640;-0.426;15;0.18
2;365;0.212;1319;-0.212;1;0.3
2;365;0.212;1319;-0.212;2;0.21
2;365;0.212;1319;-0.212;3;0.18
2;365;0.212;1319;-0.212;4;0.36
2;365;0.212;1319;-0.212;5;0.36
2;365;0.212;1319;-0.212;6;0.46
2;365;0.212;1319;-0.212;7;0.61
2;365;0.212;1319;-0.212;8;0.6
2;365;0.212;1319;-0.212;9;0.78
2;365;0.212;1319;-0.212;10;0.77
2;365;0.212;1319;-0.212;11;0.71
2;365;0.212;1319;-0.212;12;0.64
2;365;0.212;1319;-0.212;13;0.5
2;365;0.212;1319;-0.212;14;0.32
2;365;0.212;1319;-0.212;15;0.32
2;365;0.212;1002;0;1;0.27
2;365;0.212;1002;0;2;0.25
2;365;0.212;1002;0;3;0.24
2;365;0.212;1002;0;4;0.19
2;365;0.212;1002;0;5;0.16
2;365;0.212;1002;0;6;0.16
2;365;0.212;1002;0;7;0.18
2;365;0.212;1002;0;8;0.26
2;365;0.212;1002;0;9;0.35
2;365;0.212;1002;0;10;0.57
2;365;0.212;1002;0;11;0.71
2;365;0.212;1002;0;12;0.69
2;365;0.212;1002;0;13;0.32
2;365;0.212;1002;0;14;0.21
2;365;0.212;1002;0;15;0.21
2;365;0.212;684;0.212;1;0.38
2;365;0.212;684;0.212;2;0.4
2;365;0.212;684;0.212;3;0.4
2;365;0.212;684;0.212;4;0.4
2;365;0.212;684;0.212;5;0.38
2;365;0.212;684;0.212;6;0.37
2;365;0.212;684;0.212;7;0.3
2;365;0.212;684;0.212;8;0.28
2;365;0.212;684;0.212;9;0.22
2;365;0.212;684;0.212;10;0.16
2;365;0.212;684;0.212;11;0.16
2;365;0.212;684;0.212;12;0.2
2;365;0.212;684;0.212;13;0.16
2;365;0.212;684;0.212;14;0.18
2;365;0.212;684;0.212;15;0.17
2;365;0.212;363;0.426;1;0.62
2;365;0.212;363;0.426;2;0.29
2;365;0.212;363;0.426;3;0.51
2;365;0.212;363;0.426;4;0.51
2;365;0.212;363;0.426;5;0.36
2;365;0.212;363;0.426;6;0.35
2;365;0.212;363;0.426;7;0.37
2;365;0.212;363;0.426;8;0.37
2;365;0.212;363;0.426;9;0.53
2;365;0.212;363;0.426;10;0.39
2;365;0.212;363;0.426;11;0.3
2;365;0.212;363;0.426;12;0.23
